,season,team_id,money,player_name,ingoing,interacting_team
2047,2012/2013,10189,0.0,Vasilios Pliatsikas,True,MSV Duisburg
2048,2012/2013,10189,0.0,Ciprian Deac,True,Rapid Bukarest
2049,2012/2013,10189,0.0,Carlos Zambrano,True,FC St. Pauli
2050,2012/2013,10189,1750000.0,Lewis Holtby,False,Tottenham
2051,2012/2013,10189,1500000.0,José Manuel Jurado,False,Spartak Moskau
2052,2012/2013,10189,750000.0,Carlos Zambrano,False,FC St. Pauli
2053,2012/2013,10189,700000.0,Ciprian Deac,False,CFR Cluj
2054,2012/2013,10189,700000.0,Jan Moravek,False,FC Augsburg
2055,2012/2013,10189,300000.0,Anthony Annan,False,CA Osasuna
2056,2012/2013,10189,300000.0,Tim Hoogland,False,VfB Stuttgart
2057,2012/2013,10189,300000.0,Edú,False,Greuther Fürth
2058,2012/2013,10189,250000.0,Peer Kluge,False,Hertha BSC
2059,2012/2013,10189,200000.0,Sergio Escudero,False,FC Getafe
2060,2012/2013,10189,100000.0,Philipp Hofmann,False,SC Paderborn
2061,2012/2013,10189,0.0,Raúl,False,Al-Sadd SC
2062,2012/2013,10189,0.0,Andreas Wiegel,False,Erzgebirge Aue
2063,2012/2013,10189,0.0,Alexander Baumjohann,False,1.FC K'lautern
2064,2012/2013,10189,0.0,Mario Gavranovic,False,FC Zürich
2065,2012/2013,10189,0.0,Levan Kenia,False,Karpaty Lviv
2066,2012/2013,10189,0.0,Edú,False,Liaoning FC
2067,2012/2013,10189,0.0,Vasilios Pliatsikas,False,Schalke 04 II
2068,2012/2013,10189,0.0,Hans Sarpei,False,Karriereende
2069,2012/2013,10189,0.0,Mathias Schober,False,Karriereende
2070,2012/2013,10189,0.0,Chinedu Obasi,False,TSG Hoffenheim
2071,2012/2013,8358,500000.0,Max Kruse,True,FC St. Pauli
2072,2012/2013,8358,500000.0,Hendrick Zuck,True,1.FC K'lautern
2073,2012/2013,8358,500000.0,Vegar Hedenstad,True,Stabæk Fotball
2074,2012/2013,8358,0.0,Marco Terrazzino,True,Karlsruher SC
2075,2012/2013,8358,0.0,Ezequiel Calvente,True,Betis Sevilla
2076,2012/2013,8358,0.0,Mounir Bouziane,True,SC Freiburg II
2077,2012/2013,8358,0.0,Erich Sautner,True,SC Freiburg II
2078,2012/2013,8358,0.0,Christian Günter,True,SC Freiburg U19
2079,2012/2013,8358,0.0,Christian Bickel,True,Jahn Regensburg
2080,2012/2013,8358,200000.0,Stefan Reisinger,False,F. Düsseldorf
2081,2012/2013,8358,0.0,Oliver Barth,False,VfR Aalen
2082,2012/2013,8358,0.0,Anton Putilo,False,Volga NN
2083,2012/2013,8358,0.0,Simon Brandstetter,False,Karlsruher SC
2084,2012/2013,8358,0.0,Beg Ferati,False,FC Winterthur
2085,2012/2013,8358,0.0,Erich Sautner,False,Hallescher FC
2086,2012/2013,8358,0.0,Garra Dembélé,False,WH Zall
2087,2012/2013,8358,0.0,Christian Bickel,False,SC Freiburg II
2088,2012/2013,8358,0.0,Andreas Hinkel,False,Karriereende
2089,2012/2013,8358,0.0,Michael Lumb,False,Zenit S-Pb
2090,2012/2013,9810,1500000.0,Kevin Trapp,True,1.FC K'lautern
2091,2012/2013,9810,1450000.0,Takashi Inui,True,VfL Bochum
2092,2012/2013,9810,1300000.0,Olivier Occéan,True,Greuther Fürth
2093,2012/2013,9810,1200000.0,Carlos Zambrano,True,FC St. Pauli
2094,2012/2013,9810,800000.0,Bamba Anderson,True,Bor. M'gladbach
2095,2012/2013,9810,500000.0,Bastian Oczipka,True,Bay. Leverkusen
2096,2012/2013,9810,500000.0,Vadim Demidov,True,Real Sociedad
2097,2012/2013,9810,500000.0,Marco Russ,True,VfL Wolfsburg
2098,2012/2013,9810,200000.0,Dorge Kouemaha,True,FC Brügge
2099,2012/2013,9810,200000.0,Erwin Hoffer,True,SSC Neapel
2100,2012/2013,9810,0.0,Martin Lanig,True,1.FC Köln
2101,2012/2013,9810,0.0,Stefano Celozzi,True,VfB Stuttgart
2102,2012/2013,9810,0.0,Stefan Aigner,True,1860 München
2103,2012/2013,9810,0.0,Srdjan Lakic,True,VfL Wolfsburg
2104,2012/2013,9810,0.0,Marc Stendera,True,Frankfurt U17
2105,2012/2013,9810,0.0,Marc Oliver Kempf,True,Frankfurt U17
2106,2012/2013,9810,0.0,Erik Wille,True,Frankfurt U19
2107,2012/2013,9810,0.0,Alexander Hien,True,Frankfurt U19
2108,2012/2013,9810,0.0,Julian Dudda,True,Frankfurt U19
2109,2012/2013,9810,0.0,Ricardo Clark,True,Stabæk Fotball
2110,2012/2013,9810,0.0,Georgios Tzavellas,True,AS Monaco
2111,2012/2013,9810,2000000.0,Gordon Schildenfeld,False,Dynamo Moskau
2112,2012/2013,9810,450000.0,Mohamadou Idrissou,False,1.FC K'lautern
2113,2012/2013,9810,300000.0,Benjamin Köhler,False,1.FC K'lautern
2114,2012/2013,9810,250000.0,Georgios Tzavellas,False,AS Monaco
2115,2012/2013,9810,0.0,Ricardo Clark,False,Houston
2116,2012/2013,9810,0.0,Matthias Lehmann,False,1.FC Köln
2117,2012/2013,9810,0.0,Marcos Álvarez,False,Stuttg. Kickers
2118,2012/2013,9810,0.0,Marcel Titsch Rivero,False,1.FC Heidenheim
2119,2012/2013,9810,0.0,Dominik Schmidt,False,Preußen Münster
2120,2012/2013,9810,0.0,Habib Bellaid,False,CS Sedan
2121,2012/2013,9810,0.0,Ümit Korkmaz,False,FC Ingolstadt
2122,2012/2013,9810,0.0,Caio,False,EC Bahia
2123,2012/2013,9810,0.0,Rob Friend,False,1860 München
2124,2012/2013,9810,0.0,Vadim Demidov,False,Celta Vigo
2125,2012/2013,9810,0.0,Erwin Hoffer,False,SSC Neapel
2126,2012/2013,9810,0.0,Dorge Kouemaha,False,FC Brügge
2127,2012/2013,9810,0.0,Bamba Anderson,False,Bor. M'gladbach
2128,2012/2013,9810,0.0,Erwin Hoffer,False,SSC Neapel
2129,2012/2013,9810,0.0,Thomas Kessler,False,1.FC Köln
2130,2012/2013,9790,13000000.0,Rafael van der Vaart,True,Tottenham
2131,2012/2013,9790,4000000.0,Petr Jiracek,True,VfL Wolfsburg
2132,2012/2013,9790,4000000.0,Milan Badelj,True,Dinamo Zagreb
2133,2012/2013,9790,3500000.0,Artjoms Rudnevs,True,Lech Posen
2134,2012/2013,9790,2500000.0,Hakan Calhanoglu,True,Karlsruher SC
2135,2012/2013,9790,0.0,René Adler,True,Bay. Leverkusen
2136,2012/2013,9790,0.0,Paul Scharner,True,West Brom
2137,2012/2013,9790,0.0,Christian Nörgaard,True,Hamburger SV II
2138,2012/2013,9790,0.0,Maximilian Beister,True,F. Düsseldorf
2139,2012/2013,9790,0.0,Lennard Sowah,True,Millwall
2140,2012/2013,9790,0.0,Macauley Chrisantus,True,FSV Frankfurt
2141,2012/2013,9790,6000000.0,Gökhan Töre,False,Rubin Kazan
2142,2012/2013,9790,3500000.0,Paolo Guerrero,False,Corinthians
2143,2012/2013,9790,100000.0,Paul Scharner,False,Wigan Athletic
2144,2012/2013,9790,0.0,Miroslav Stepanek,False,FK Senica
2145,2012/2013,9790,0.0,Macauley Chrisantus,False,UD Las Palmas
2146,2012/2013,9790,0.0,Muhamed Besic,False,Ferencváros
2147,2012/2013,9790,0.0,Mladen Petric,False,FC Fulham
2148,2012/2013,9790,0.0,Dániel Nagy,False,VfL Osnabrück
2149,2012/2013,9790,0.0,Sören Bertram,False,VfL Bochum
2150,2012/2013,9790,0.0,David Jarolim,False,FC Évian
2151,2012/2013,9790,0.0,Tom Mickel,False,Greuther Fürth
2152,2012/2013,9790,0.0,Robert Tesche,False,F. Düsseldorf
2153,2012/2013,9790,0.0,Hakan Calhanoglu,False,Karlsruher SC
2154,2012/2013,9790,0.0,Lennard Sowah,False,Hamburger SV II
2155,2012/2013,9790,0.0,Kevin Ingreso,False,Hamburger SV II
2156,2012/2013,9790,0.0,Mickaël Tavares,False,Vereinslos
2157,2012/2013,9790,0.0,Romeo Castelen,False,Vereinslos
2158,2012/2013,9788,12000000.0,Luuk de Jong,True,Twente Enschede
2159,2012/2013,9788,10000000.0,Álvaro Domínguez,True,Atlético Madrid
2160,2012/2013,9788,8500000.0,Granit Xhaka,True,FC Basel
2161,2012/2013,9788,2500000.0,Peniel Mlapa,True,TSG Hoffenheim
2162,2012/2013,9788,400000.0,Branimir Hrgota,True,Jönköping
2163,2012/2013,9788,0.0,Alexander Mühling,True,M'gladbach II
2164,2012/2013,9788,0.0,Amin Younes,True,M'gladbach II
2165,2012/2013,9788,0.0,Elias Kachunga,True,Hertha BSC
2166,2012/2013,9788,0.0,Lukas Rupp,True,SC Paderborn
2167,2012/2013,9788,0.0,Elias Kachunga,True,VfL Osnabrück
2168,2012/2013,9788,0.0,Logan Bailly,True,KRC Genk
2169,2012/2013,9788,0.0,Tobias Levels,True,F. Düsseldorf
2170,2012/2013,9788,0.0,Bamba Anderson,True,E. Frankfurt
2171,2012/2013,9788,17100000.0,Marco Reus,False,Bor. Dortmund
2172,2012/2013,9788,4700000.0,Dante,False,FC Bayern
2173,2012/2013,9788,800000.0,Bamba Anderson,False,E. Frankfurt
2174,2012/2013,9788,600000.0,Igor de Camargo,False,TSG Hoffenheim
2175,2012/2013,9788,400000.0,Yuki Otsu,False,VVV-Venlo
2176,2012/2013,9788,200000.0,Tobias Levels,False,F. Düsseldorf
2177,2012/2013,9788,100000.0,Matthias Zimmermann,False,Greuther Fürth
2178,2012/2013,9788,100000.0,Elias Kachunga,False,Hertha BSC
2179,2012/2013,9788,50000.0,Mathew Leckie,False,FSV Frankfurt
2180,2012/2013,9788,0.0,Roman Neustädter,False,FC Schalke 04
2181,2012/2013,9788,0.0,Logan Bailly,False,OH Leuven
2182,2012/2013,9788,0.0,Elias Kachunga,False,SC Paderborn
2183,2012/2013,9904,2500000.0,Felipe,True,Stand. Lüttich
2184,2012/2013,9904,2000000.0,Sébastien Pocognoli,True,Stand. Lüttich
2185,2012/2013,9904,1300000.0,França,True,Mirassol-SP
2186,2012/2013,9904,1200000.0,Hiroki Sakai,True,Kashiwa Reysol
2187,2012/2013,9904,800000.0,Andre Hoffmann,True,MSV Duisburg
2188,2012/2013,9904,750000.0,Szabolcs Huszti,True,Zenit S-Pb
2189,2012/2013,9904,600000.0,Adrian Nikci,True,FC Zürich
2190,2012/2013,9904,400000.0,Johan Djourou,True,FC Arsenal
2191,2012/2013,9904,0.0,Niko Gießelmann,True,Hannover 96 II
2192,2012/2013,9904,0.0,Sascha Schünemann,True,Hannover 96 II
2193,2012/2013,9904,0.0,Henning Hauger,True,Lillestrøm
2194,2012/2013,9904,0.0,Willi Evseev,True,Wiener Neustadt
2195,2012/2013,9904,2500000.0,Emanuel Pogatetz,False,VfL Wolfsburg
2196,2012/2013,9904,250000.0,Moritz Stoppelkamp,False,1860 München
2197,2012/2013,9904,200000.0,Henning Hauger,False,IF Elfsborg
2198,2012/2013,9904,120000.0,Daniel Royer,False,1.FC Köln
2199,2012/2013,9904,100000.0,Christopher Avevor,False,FC St. Pauli
2200,2012/2013,9904,0.0,Altin Lala,False,B. München II
2201,2012/2013,9904,0.0,Erdal Akdari,False,Kayserispor
2202,2012/2013,9904,0.0,Carlitos,False,Estoril Praia
2203,2012/2013,9904,0.0,Henning Hauger,False,Lillestrøm
2204,2012/2013,9904,0.0,Jannis Pläschke,False,Hannover 96 II
2205,2012/2013,9904,0.0,Willi Evseev,False,Hannover 96 II
2206,2012/2013,8165,1000000.0,Hiroshi Kiyotake,True,Cerezo Osaka
2207,2012/2013,8165,1000000.0,Timo Gebhart,True,VfB Stuttgart
2208,2012/2013,8165,500000.0,Muhammed Ildiz,True,Rapid Wien
2209,2012/2013,8165,200000.0,Sebastian Polter,True,VfL Wolfsburg
2210,2012/2013,8165,0.0,Berkay Dabanli,True,Kayserispor
2211,2012/2013,8165,0.0,Noah Korczowski,True,Schalke 04 U19
2212,2012/2013,8165,0.0,Mu Kanazaki,True,Nagoya Grampus
2213,2012/2013,8165,0.0,Roussel Ngankam,True,Hertha BSC U19
2214,2012/2013,8165,0.0,Marcos António,True,Rapid Bukarest
2215,2012/2013,8165,0.0,Niklas Stark,True,Nürnberg U19
2216,2012/2013,8165,0.0,Rubin Okotie,True,Sturm Graz
2217,2012/2013,8165,0.0,Felicio Brown Forbes,True,RW Oberhausen
2218,2012/2013,8165,0.0,Christoph Sauter,True,VfR Aalen
2219,2012/2013,8165,7000000.0,Philipp Wollscheid,False,Bay. Leverkusen
2220,2012/2013,8165,0.0,Christian Eigler,False,FC Ingolstadt
2221,2012/2013,8165,0.0,Albert Bunjaku,False,1.FC K'lautern
2222,2012/2013,8165,0.0,Rubin Okotie,False,Sturm Graz
2223,2012/2013,8165,0.0,Christoph Sauter,False,Karlsruher SC
2224,2012/2013,8165,0.0,Dominic Maroh,False,1.FC Köln
2225,2012/2013,8165,0.0,Juri Judt,False,RB Leipzig
2226,2012/2013,8165,0.0,Wilson Kamavuaka,False,Jahn Regensburg
2227,2012/2013,8165,0.0,Julian Wießmeier,False,Jahn Regensburg
2228,2012/2013,8165,0.0,Manuel Zeitz,False,SC Paderborn
2229,2012/2013,8165,0.0,Philipp Klement,False,Hansa Rostock
2230,2012/2013,8165,0.0,Almog Cohen,False,Hapoel Tel Aviv
2231,2012/2013,8165,0.0,Felicio Brown Forbes,False,Nürnberg II
2232,2012/2013,8165,0.0,Daniel Didavi,False,VfB Stuttgart
2233,2012/2013,8165,0.0,Jens Hegeler,False,Bay. Leverkusen
2234,2012/2013,8721,8000000.0,Ivan Perisic,True,Bor. Dortmund
2235,2012/2013,8721,7000000.0,Bas Dost,True,SC Heerenveen
2236,2012/2013,8721,4800000.0,Naldo,True,Werder Bremen
2237,2012/2013,8721,3000000.0,Fágner,True,Vasco da Gama
2238,2012/2013,8721,2500000.0,Emanuel Pogatetz,True,Hannover 96
2239,2012/2013,8721,1500000.0,Vaclav Pilar,True,Hradec Kralove
2240,2012/2013,8721,300000.0,Kevin Pannewitz,True,Hansa Rostock
2241,2012/2013,8721,0.0,Ivica Olic,True,FC Bayern
2242,2012/2013,8721,0.0,Robin Knoche,True,Wolfsburg II
2243,2012/2013,8721,0.0,Patrick Drewes,True,Wolfsburg U19
2244,2012/2013,8721,0.0,Giovanni Sio,True,FC Augsburg
2245,2012/2013,8721,0.0,Sotiris Kyrgiakos,True,AFC Sunderland
2246,2012/2013,8721,0.0,Srdjan Lakic,True,TSG Hoffenheim
2247,2012/2013,8721,0.0,Thomas Kahlenberg,True,FC Évian
2248,2012/2013,8721,0.0,Peter Pekarik,True,Kayserispor
2249,2012/2013,8721,0.0,Diego,True,Atlético Madrid
2250,2012/2013,8721,0.0,Simon Kjaer,True,AS Rom
2251,2012/2013,8721,0.0,Tuncay Sanli,True,Bolton Wand.
2252,2012/2013,8721,0.0,Nassim Ben Khalifa,True,BSC Young Boys
2253,2012/2013,8721,0.0,Akaki Gogia,True,FC Augsburg
2254,2012/2013,8721,0.0,Caiuby,True,FC Ingolstadt
2255,2012/2013,8721,13000000.0,Mario Mandzukic,False,FC Bayern
2256,2012/2013,8721,4000000.0,Petr Jiracek,False,Hamburger SV
2257,2012/2013,8721,2500000.0,Ashkan Dejagah,False,FC Fulham
2258,2012/2013,8721,500000.0,Marco Russ,False,E. Frankfurt
2259,2012/2013,8721,300000.0,Emanuel Pogatetz,False,West Ham Utd.
2260,2012/2013,8721,300000.0,Felipe Lopes,False,VfB Stuttgart
2261,2012/2013,8721,200000.0,Rasmus Jönsson,False,FSV Frankfurt
2262,2012/2013,8721,200000.0,Giovanni Sio,False,FC Sochaux
2263,2012/2013,8721,200000.0,Sebastian Polter,False,1.FC Nürnberg
2264,2012/2013,8721,100000.0,Giovanni Sio,False,FC Augsburg
2265,2012/2013,8721,100000.0,Ibrahim Sissoko,False,Panathinaikos
2266,2012/2013,8721,100000.0,Patrick Ochs,False,TSG Hoffenheim
2267,2012/2013,8721,100000.0,Kevin Scheidhauer,False,VfL Bochum
2268,2012/2013,8721,100000.0,Mateusz Klich,False,PEC Zwolle
2269,2012/2013,8721,50000.0,Bjarne Thoelke,False,Dynamo Dresden
2270,2012/2013,8721,50000.0,Akaki Gogia,False,FC St. Pauli
2271,2012/2013,8721,50000.0,Michael Schulze,False,Energie Cottbus
2272,2012/2013,8721,0.0,Chris,False,TSG Hoffenheim
2273,2012/2013,8721,0.0,Tuncay Sanli,False,Bursaspor
2274,2012/2013,8721,0.0,Caiuby,False,FC Ingolstadt
2275,2012/2013,8721,0.0,Peter Pekarik,False,Hertha BSC
2276,2012/2013,8721,0.0,Josué,False,Atlético-MG
2277,2012/2013,8721,0.0,Nassim Ben Khalifa,False,Grasshoppers
2278,2012/2013,8721,0.0,Srdjan Lakic,False,E. Frankfurt
2279,2012/2013,8721,0.0,Hrvoje Cale,False,Vereinslos
2280,2012/2013,8721,0.0,Thomas Hitzlsperger,False,Vereinslos
2281,2012/2013,8721,0.0,Hasan Salihamidzic,False,Karriereende
2282,2012/2013,8721,0.0,André Lenz,False,Karriereende
2283,2012/2013,10269,1500000.0,Alexandru Maxim,True,Pandurii
2284,2012/2013,10269,300000.0,Federico Macheda,True,Manchester Utd.
2285,2012/2013,10269,300000.0,Felipe Lopes,True,VfL Wolfsburg
2286,2012/2013,10269,300000.0,Tim Hoogland,True,FC Schalke 04
2287,2012/2013,10269,0.0,Tunay Torun,True,Hertha BSC
2288,2012/2013,10269,0.0,Kevin Stöger,True,Stuttgart II
2289,2012/2013,10269,0.0,André Weis,True,Stuttgart II
2290,2012/2013,10269,0.0,Rani Khedira,True,Stuttgart II
2291,2012/2013,10269,0.0,Antonio Rüdiger,True,Stuttgart II
2292,2012/2013,10269,0.0,Benedikt Röcker,True,Stuttgart II
2293,2012/2013,10269,0.0,Raphael Holzhauser,True,Stuttgart II
2294,2012/2013,10269,0.0,Daniel Didavi,True,1.FC Nürnberg
2295,2012/2013,10269,5500000.0,Julian Schieber,False,Bor. Dortmund
2296,2012/2013,10269,2000000.0,Francisco Rodríguez,False,CF América
2297,2012/2013,10269,1200000.0,Zdravko Kuzmanovic,False,Inter
2298,2012/2013,10269,1000000.0,Timo Gebhart,False,1.FC Nürnberg
2299,2012/2013,10269,0.0,Stefano Celozzi,False,E. Frankfurt
2300,2012/2013,10269,0.0,Khalid Boulahrouz,False,Sporting
2301,2012/2013,10269,0.0,Matthieu Delpierre,False,TSG Hoffenheim
2302,2012/2013,9905,2000000.0,Niki Zimling,True,FC Brügge
2303,2012/2013,9905,1200000.0,Chinedu Ede,True,Union Berlin
2304,2012/2013,9905,900000.0,Nikita Rukavytsya,True,Hertha BSC
2305,2012/2013,9905,80000.0,Júnior Díaz,True,FC Brügge
2306,2012/2013,9905,0.0,Shawn Parker,True,FSV Mainz 05 II
2307,2012/2013,9905,0.0,Tobias Schilk,True,FSV Mainz 05 II
2308,2012/2013,9905,0.0,Ivan Klasnic,True,Vereinslos
2309,2012/2013,9905,0.0,Malik Fathi,True,Kayserispor
2310,2012/2013,9905,0.0,Petar Sliskovic,True,Dynamo Dresden
2311,2012/2013,9905,0.0,Petar Sliskovic,True,FC St. Pauli
2312,2012/2013,9905,3000000.0,Eugen Polanski,False,TSG Hoffenheim
2313,2012/2013,9905,1600000.0,Sami Allagui,False,Hertha BSC
2314,2012/2013,9905,900000.0,Zoltán Stieber,False,Greuther Fürth
2315,2012/2013,9905,200000.0,Malik Fathi,False,Kayserispor
2316,2012/2013,9905,100000.0,Anthony Ujah,False,1.FC Köln
2317,2012/2013,9905,50000.0,Fabian Schönheim,False,Union Berlin
2318,2012/2013,9905,50000.0,Deniz Yilmaz,False,SC Paderborn
2319,2012/2013,9905,50000.0,Petar Sliskovic,False,Dynamo Dresden
2320,2012/2013,9905,0.0,Mohamed Zidan,False,FC Baniyas
2321,2012/2013,9905,0.0,Malik Fathi,False,1860 München
2322,2012/2013,9905,0.0,Eugen Gopko,False,Vereinslos
2323,2012/2013,9905,0.0,Petar Sliskovic,False,FSV Mainz 05 II
2324,2012/2013,9905,0.0,Mario Gavranovic,False,FC Schalke 04
2325,2012/2013,8697,5500000.0,Eljero Elia,True,Juventus Turin
2326,2012/2013,8697,3500000.0,Sokratis Papastathopoulos,True,Genua CFC
2327,2012/2013,8697,1800000.0,Theodor Gebre Selassie,True,Slovan Liberec
2328,2012/2013,8697,1500000.0,Joseph Akpala,True,FC Brügge
2329,2012/2013,8697,1280000.0,Mateo Pavlovic,True,NK Zagreb
2330,2012/2013,8697,500000.0,Nils Petersen,True,FC Bayern
2331,2012/2013,8697,450000.0,Kevin De Bruyne,True,FC Chelsea
2332,2012/2013,8697,200000.0,Raphael Wolf,True,SV Kapfenberg
2333,2012/2013,8697,0.0,Assani Lukimya,True,F. Düsseldorf
2334,2012/2013,8697,0.0,Richard Strebinger,True,Hertha BSC II
2335,2012/2013,8697,0.0,Cimo Röcker,True,W. Bremen U19
2336,2012/2013,8697,0.0,Levent Aycicek,True,W. Bremen U19
2337,2012/2013,8697,0.0,Sandro Wagner,True,1.FC K'lautern
2338,2012/2013,8697,8000000.0,Marko Marin,False,FC Chelsea
2339,2012/2013,8697,4800000.0,Naldo,False,VfL Wolfsburg
2340,2012/2013,8697,250000.0,Sandro Wagner,False,Hertha BSC
2341,2012/2013,8697,50000.0,Florian Trinks,False,Greuther Fürth
2342,2012/2013,8697,0.0,Claudio Pizarro,False,FC Bayern
2343,2012/2013,8697,0.0,Lennart Thy,False,FC St. Pauli
2344,2012/2013,8697,0.0,Markus Rosenberg,False,West Brom
2345,2012/2013,8697,0.0,Tim Wiese,False,TSG Hoffenheim
2346,2012/2013,8697,0.0,Denni Avdic,False,PEC Zwolle
2347,2012/2013,8697,0.0,Sebastian Boenisch,False,Vereinslos
2348,2012/2013,8697,0.0,Onur Ayik,False,Vereinslos
2349,2012/2013,8697,0.0,Mikaël Silvestre,False,Vereinslos
2350,2012/2013,8697,0.0,Tim Borowski,False,Karriereende
2351,2012/2013,8697,0.0,Sokratis Papastathopoulos,False,Genua CFC
2352,2012/2013,8697,0.0,François Affolter,False,BSC Young Boys
2353,2012/2013,8406,700000.0,Jan Moravek,True,FC Schalke 04
2354,2012/2013,8406,600000.0,Kevin Vogt,True,VfL Bochum
2355,2012/2013,8406,500000.0,Aristide Bancé,True,Al-Ahli (UAE)
2356,2012/2013,8406,300000.0,Milan Petrzela,True,Viktoria Pilsen
2357,2012/2013,8406,250000.0,André Hahn,True,K. Offenbach
2358,2012/2013,8406,250000.0,Ragnar Klavan,True,AZ Alkmaar
2359,2012/2013,8406,100000.0,Giovanni Sio,True,VfL Wolfsburg
2360,2012/2013,8406,100000.0,Knowledge Musona,True,TSG Hoffenheim
2361,2012/2013,8406,50000.0,Dong-won Ji,True,AFC Sunderland
2362,2012/2013,8406,0.0,Michael Parkhurst,True,Nordsjaelland
2363,2012/2013,8406,0.0,Andreas Ottl,True,Hertha BSC
2364,2012/2013,8406,0.0,Ronny Philp,True,Jahn Regensburg
2365,2012/2013,8406,0.0,Alexander Manninger,True,Vereinslos
2366,2012/2013,8406,0.0,Somen Tchoyi,True,Vereinslos
2367,2012/2013,8406,0.0,Patrick Mayer,True,1.FC Heidenheim
2368,2012/2013,8406,0.0,Dominic Peitz,True,Hansa Rostock
2369,2012/2013,8406,150000.0,Dominic Peitz,False,Karlsruher SC
2370,2012/2013,8406,0.0,Gibril Sankoh,False,HN Jianye
2371,2012/2013,8406,0.0,Lorenzo Davids,False,Bournemouth
2372,2012/2013,8406,0.0,Jonas De Roeck,False,OH Leuven
2373,2012/2013,8406,0.0,Marcel Ndjeng,False,Hertha BSC
2374,2012/2013,8406,0.0,Axel Bellinghausen,False,F. Düsseldorf
2375,2012/2013,8406,0.0,Edmond Kapllani,False,FSV Frankfurt
2376,2012/2013,8406,0.0,Daniel Brinkmann,False,Energie Cottbus
2377,2012/2013,8406,0.0,Nando Rafael,False,F. Düsseldorf
2378,2012/2013,8406,0.0,Patrick Mayer,False,1.FC Heidenheim
2379,2012/2013,8406,0.0,Andrew Sinkala,False,Vereinslos
2380,2012/2013,8406,0.0,Dawda Bah,False,Vereinslos
2381,2012/2013,8406,0.0,Moritz Nebel,False,FC Augsburg II
2382,2012/2013,8406,0.0,Giovanni Sio,False,VfL Wolfsburg
2383,2012/2013,8406,0.0,Jan Moravek,False,FC Schalke 04
2384,2012/2013,8406,0.0,Akaki Gogia,False,VfL Wolfsburg
2385,2012/2013,8406,0.0,Hajime Hosogai,False,Bay. Leverkusen
2386,2012/2013,8357,1000000.0,Nikola Djurdjic,True,FK Haugesund
2387,2012/2013,8357,900000.0,Zoltán Stieber,True,1.FSV Mainz 05
2388,2012/2013,8357,800000.0,Djiby Fall,True,KSC Lokeren
2389,2012/2013,8357,500000.0,Tobias Mikkelsen,True,Nordsjaelland
2390,2012/2013,8357,300000.0,Edú,True,FC Schalke 04
2391,2012/2013,8357,100000.0,Matthias Zimmermann,True,Bor. M'gladbach
2392,2012/2013,8357,100000.0,Lasse Sobiech,True,Bor. Dortmund
2393,2012/2013,8357,50000.0,Florian Trinks,True,Werder Bremen
2394,2012/2013,8357,50000.0,Thanos Petsos,True,Bay. Leverkusen
2395,2012/2013,8357,50000.0,Franck Ohandza,True,Buriram Utd.
2396,2012/2013,8357,0.0,Tom Mickel,True,Hamburger SV
2397,2012/2013,8357,0.0,Stefan Lex,True,TSV Buchbach
2398,2012/2013,8357,0.0,Issa Ndoye,True,Volyn Lutsk
2399,2012/2013,8357,0.0,Abdul-Rahman Baba,True,Dreams FC
2400,2012/2013,8357,0.0,Michael Hefele,True,Unterhaching
2401,2012/2013,8357,0.0,Wolfgang Hesl,True,Dynamo Dresden
2402,2012/2013,8357,0.0,Thomas Pledl,True,TSV 1860 U19
2403,2012/2013,8357,0.0,Jung-bin Park,True,Wolfsburg II
2404,2012/2013,8357,0.0,József Varga,True,Debrecen
2405,2012/2013,8357,0.0,Ilir Azemi,True,Gr. Fürth II
2406,2012/2013,8357,0.0,Kingsley Onuegbu,True,SV Sandhausen
2407,2012/2013,8357,0.0,Fabian Baumgärtel,True,Alem. Aachen
2408,2012/2013,8357,1300000.0,Olivier Occéan,False,E. Frankfurt
2409,2012/2013,8357,500000.0,Tobias Mikkelsen,False,Rosenborg
2410,2012/2013,8357,500000.0,Tayfun Pektürk,False,Istanbul BBSK
2411,2012/2013,8357,0.0,Dani Schahin,False,F. Düsseldorf
2412,2012/2013,8357,0.0,Jasmin Fejzic,False,VfR Aalen
2413,2012/2013,8357,0.0,Stephan Schröck,False,TSG Hoffenheim
2414,2012/2013,8357,0.0,Franco Flückiger,False,Hallescher FC
2415,2012/2013,8357,0.0,Christian Rahn,False,Jahn Regensburg
2416,2012/2013,8357,0.0,Asen Karaslavov,False,Botev Plovdiv
2417,2012/2013,8357,0.0,Christian Dorda,False,Heracles Almelo
2418,2012/2013,8357,0.0,Kevin Kraus,False,1.FC Heidenheim
2419,2012/2013,8357,0.0,Fabian Baumgärtel,False,Stuttg. Kickers
2420,2012/2013,8357,0.0,Fabian Baumgärtel,False,Alem. Aachen
2421,2012/2013,8357,40000.0,Kingsley Onuegbu,False,SV Sandhausen
2422,2012/2013,8357,0.0,Kingsley Onuegbu,False,Gr. Fürth II
2423,2012/2013,8357,0.0,Edú,False,FC Schalke 04
2424,2012/2013,8226,6000000.0,Joselu,True,RM Castilla
2425,2012/2013,8226,5500000.0,Eren Derdiyok,True,Bay. Leverkusen
2426,2012/2013,8226,4000000.0,David Abraham,True,FC Getafe
2427,2012/2013,8226,3000000.0,Eugen Polanski,True,1.FSV Mainz 05
2428,2012/2013,8226,2500000.0,Afriyie Acquah,True,US Palermo
2429,2012/2013,8226,1500000.0,Guilherme Biteco,True,Grêmio B
