,match_id,season,date,home_id,away_id,home_goals,away_goals
992,1030155,2011/2012,2011-12-17,10189,8697,5,0
993,1030158,2011/2012,2011-12-17,9790,8406,1,1
994,1030160,2011/2012,2011-12-17,8358,9789,1,4
995,1030163,2011/2012,2011-12-18,8350,9904,1,1
996,1030165,2011/2012,2011-12-17,8226,8177,1,1
997,1030168,2011/2012,2011-12-17,8721,10269,1,0
998,1030170,2011/2012,2011-12-18,9788,9905,1,0
999,1030175,2011/2012,2012-01-22,8178,9905,3,2
1000,1030179,2011/2012,2012-01-21,10189,10269,3,1
1001,1030182,2011/2012,2012-01-22,9790,9789,1,5
1002,1030184,2011/2012,2012-01-21,8165,8177,2,0
1003,1030185,2011/2012,2012-01-21,8358,8406,1,0
1004,1030187,2011/2012,2012-01-21,8350,8697,0,0
1005,1030189,2011/2012,2012-01-21,8226,9904,0,0
1006,1030191,2011/2012,2012-01-21,8721,8722,1,0
1007,1030193,2011/2012,2012-01-20,9788,9823,3,1
1008,1030197,2011/2012,2012-01-28,9789,8226,3,1
1009,1030199,2011/2012,2012-01-28,9823,8721,2,0
1010,1030201,2011/2012,2012-01-28,8697,8178,1,1
1011,1030203,2011/2012,2012-01-27,9904,8165,1,0
1012,1030204,2011/2012,2012-01-29,9905,8358,3,1
1013,1030206,2011/2012,2012-01-29,10269,9788,0,3
1014,1030209,2011/2012,2012-01-28,8722,10189,1,4
1015,1030211,2011/2012,2012-01-28,8406,8350,2,2
1016,1030212,2011/2012,2012-01-28,8177,9790,1,2
1017,1029775,2011/2012,2011-08-14,8178,8697,1,0
1018,1029777,2011/2012,2011-08-13,10189,8722,5,1
1019,1029778,2011/2012,2011-08-13,9790,8177,2,2
1020,1029779,2011/2012,2011-08-13,8165,9904,1,2
1021,1029780,2011/2012,2011-08-13,8358,9905,1,2
1022,1029781,2011/2012,2011-08-14,8350,8406,1,1
1023,1029782,2011/2012,2011-08-13,8226,9789,1,0
1024,1029783,2011/2012,2011-08-13,8721,9823,0,1
1025,1029784,2011/2012,2011-08-13,9788,10269,1,1
1026,1030216,2011/2012,2012-02-04,8178,10269,2,2
1027,1030218,2011/2012,2012-02-04,10189,9905,1,1
1028,1030220,2011/2012,2012-02-04,9790,9823,1,1
1029,1030221,2011/2012,2012-02-03,8165,9789,0,2
1030,1030223,2011/2012,2012-02-05,8358,8697,2,2
1031,1030225,2011/2012,2012-02-05,8350,8722,0,1
1032,1030226,2011/2012,2012-02-04,8226,8406,2,2
1033,1030229,2011/2012,2012-02-04,8721,9788,0,0
1034,1030231,2011/2012,2012-02-04,8177,9904,0,1
1035,1030236,2011/2012,2012-02-11,9789,8178,1,0
1036,1030237,2011/2012,2012-02-11,9823,8350,2,0
1037,1030238,2011/2012,2012-02-11,8697,8226,1,1
1038,1030240,2011/2012,2012-02-11,9905,9904,1,1
1039,1030242,2011/2012,2012-02-11,10269,8177,5,0
1040,1030245,2011/2012,2012-02-12,8722,9790,0,1
1041,1030247,2011/2012,2012-02-10,8721,8358,3,2
1042,1030249,2011/2012,2012-02-11,9788,10189,3,0
1043,1030251,2011/2012,2012-02-12,8406,8165,0,0
1044,1030256,2011/2012,2012-02-18,8178,8406,4,1
1045,1030257,2011/2012,2012-02-19,10189,8721,4,0
1046,1030259,2011/2012,2012-02-18,9790,8697,1,3
1047,1030260,2011/2012,2012-02-19,9904,10269,4,2
1048,1030261,2011/2012,2012-02-18,8165,8722,2,1
1049,1030263,2011/2012,2012-02-18,8358,9823,0,0
1050,1030264,2011/2012,2012-02-18,8350,9788,1,2
1051,1030266,2011/2012,2012-02-17,8226,9905,1,1
1052,1030267,2011/2012,2012-02-18,8177,9789,0,1
1053,1030268,2011/2012,2012-02-26,9789,9904,3,1
1054,1030270,2011/2012,2012-02-26,9823,10189,2,0
1055,1030271,2011/2012,2012-02-25,8697,8165,0,1
1056,1030273,2011/2012,2012-02-25,9905,8350,4,0
1057,1030274,2011/2012,2012-02-25,10269,8358,4,1
1058,1030275,2011/2012,2012-02-25,8722,8178,0,2
1059,1030276,2011/2012,2012-02-25,8721,8226,1,2
1060,1030277,2011/2012,2012-02-24,9788,9790,1,1
1061,1030279,2011/2012,2012-02-25,8406,8177,3,0
1062,1030283,2011/2012,2012-03-03,9789,9905,2,1
1063,1030285,2011/2012,2012-03-03,8178,9823,2,0
1064,1030287,2011/2012,2012-03-03,9790,10269,0,4
1065,1030289,2011/2012,2012-03-03,9904,8406,2,2
1066,1030290,2011/2012,2012-03-04,8165,9788,1,0
1067,1030292,2011/2012,2012-03-03,8358,10189,2,1
1068,1030294,2011/2012,2012-03-03,8350,8721,0,0
1069,1030296,2011/2012,2012-03-04,8226,8722,1,1
1070,1030298,2011/2012,2012-03-03,8177,8697,1,0
1071,1030302,2011/2012,2012-03-10,9823,8226,7,1
1072,1030304,2011/2012,2012-03-11,10189,9790,3,1
1073,1030306,2011/2012,2012-03-11,8697,9904,3,0
1074,1030307,2011/2012,2012-03-10,9905,8165,2,1
1075,1030310,2011/2012,2012-03-09,10269,8350,0,0
1076,1030311,2011/2012,2012-03-10,8722,8177,1,0
1077,1030312,2011/2012,2012-03-10,8721,8178,3,2
1078,1030313,2011/2012,2012-03-10,9788,8358,0,0
1079,1030314,2011/2012,2012-03-10,8406,9789,0,0
1080,1030317,2011/2012,2012-03-17,9789,8697,1,0
1081,1030320,2011/2012,2012-03-17,8178,9788,1,2
1082,1030322,2011/2012,2012-03-17,9790,8358,1,3
1083,1030324,2011/2012,2012-03-18,9904,8722,4,1
1084,1030326,2011/2012,2012-03-17,8165,8721,1,3
1085,1030329,2011/2012,2012-03-18,8350,10189,1,4
1086,1030330,2011/2012,2012-03-16,8226,10269,1,2
1087,1030333,2011/2012,2012-03-17,8406,9905,2,1
1088,1030335,2011/2012,2012-03-17,8177,9823,0,6
1089,1030339,2011/2012,2012-03-24,9823,9904,2,1
1090,1030341,2011/2012,2012-03-24,10189,8178,2,0
1091,1030343,2011/2012,2012-03-24,8697,8406,1,1
1092,1030345,2011/2012,2012-03-24,9905,8177,1,3
1093,1030346,2011/2012,2012-03-24,8358,8350,2,0
1094,1030348,2011/2012,2012-03-25,10269,8165,1,0
1095,1030350,2011/2012,2012-03-25,8722,9789,1,6
1096,1030351,2011/2012,2012-03-23,8721,9790,2,1
1097,1030352,2011/2012,2012-03-24,9788,8226,1,2
1098,1030353,2011/2012,2012-03-30,9789,10269,4,4
1099,1030354,2011/2012,2012-03-31,8178,8358,0,2
1100,1030355,2011/2012,2012-03-31,8697,9905,0,3
1101,1030356,2011/2012,2012-04-01,9904,9788,2,1
1102,1030357,2011/2012,2012-03-31,8165,9823,0,1
1103,1030358,2011/2012,2012-04-01,8226,10189,1,1
1104,1030359,2011/2012,2012-03-31,8406,8722,2,1
1105,1030360,2011/2012,2012-03-31,8177,8721,1,4
1106,1030361,2011/2012,2012-03-31,8350,9790,0,1
1107,1030362,2011/2012,2012-04-07,9823,8406,2,1
1108,1030364,2011/2012,2012-04-08,10189,9904,3,0
1109,1030367,2011/2012,2012-04-08,9790,8178,1,1
1110,1030372,2011/2012,2012-04-07,8358,8165,2,2
1111,1030374,2011/2012,2012-04-07,8350,8226,1,2
1112,1030376,2011/2012,2012-04-07,10269,9905,4,1
1113,1030379,2011/2012,2012-04-07,8722,8697,1,1
1114,1030380,2011/2012,2012-04-07,8721,9789,1,3
1115,1030382,2011/2012,2012-04-07,9788,8177,0,0
1116,1029788,2011/2012,2011-08-20,9789,8165,2,0
1117,1029790,2011/2012,2011-08-20,9823,9790,5,0
1118,1029793,2011/2012,2011-08-20,8697,8358,5,3
1119,1029795,2011/2012,2011-08-21,9904,8177,1,1
1120,1029797,2011/2012,2011-08-21,9905,10189,2,4
1121,1029798,2011/2012,2011-08-20,10269,8178,0,1
1122,1029800,2011/2012,2011-08-20,8722,8350,1,1
1123,1029802,2011/2012,2011-08-19,9788,8721,4,1
1124,1029803,2011/2012,2011-08-20,8406,8226,0,2
1125,1030388,2011/2012,2012-04-11,9789,9823,1,0
1126,1030390,2011/2012,2012-04-11,8178,8350,3,1
1127,1030392,2011/2012,2012-04-10,8697,9788,2,2
1128,1030394,2011/2012,2012-04-11,9904,8721,2,0
1129,1030397,2011/2012,2012-04-10,9905,8722,4,0
1130,1030399,2011/2012,2012-04-11,8165,10189,4,1
1131,1030401,2011/2012,2012-04-11,8226,9790,4,0
1132,1030404,2011/2012,2012-04-10,8406,10269,1,3
1133,1030406,2011/2012,2012-04-10,8177,8358,1,2
1134,1030407,2011/2012,2012-04-14,8178,8177,3,3
1135,1030408,2011/2012,2012-04-14,9823,9905,0,0
1136,1030409,2011/2012,2012-04-14,10189,9789,1,2
1137,1030410,2011/2012,2012-04-14,9790,9904,1,0
1138,1030411,2011/2012,2012-04-15,8358,8226,0,0
1139,1030412,2011/2012,2012-04-14,8350,8165,0,2
1140,1030413,2011/2012,2012-04-13,10269,8697,4,1
1141,1030414,2011/2012,2012-04-14,8721,8406,1,2
1142,1030415,2011/2012,2012-04-15,9788,8722,3,0
1143,1030391,2011/2012,2012-04-21,9789,9788,2,0
1144,1030393,2011/2012,2012-04-21,8697,9823,1,2
1145,1030395,2011/2012,2012-04-22,9904,8358,0,0
1146,1030396,2011/2012,2012-04-20,9905,8721,0,0
1147,1030398,2011/2012,2012-04-21,8165,9790,1,1
1148,1030400,2011/2012,2012-04-21,8226,8178,0,1
1149,1030402,2011/2012,2012-04-21,8722,10269,1,1
1150,1030403,2011/2012,2012-04-22,8406,10189,1,1
1151,1030405,2011/2012,2012-04-21,8177,8350,1,2
1152,1030377,2011/2012,2012-04-28,8178,9904,1,0
1153,1030378,2011/2012,2012-04-28,9823,10269,2,0
1154,1030381,2011/2012,2012-04-28,10189,8177,4,0
1155,1030383,2011/2012,2012-04-28,9790,9905,0,0
1156,1030384,2011/2012,2012-04-28,8358,8722,4,1
1157,1030385,2011/2012,2012-04-28,8350,9789,2,5
1158,1030386,2011/2012,2012-04-28,8226,8165,2,3
1159,1030387,2011/2012,2012-04-28,8721,8697,3,1
1160,1030389,2011/2012,2012-04-28,9788,8406,0,0
1161,1030363,2011/2012,2012-05-05,9789,8358,4,0
1162,1030365,2011/2012,2012-05-05,8697,10189,2,3
1163,1030366,2011/2012,2012-05-05,9904,8350,2,1
1164,1030368,2011/2012,2012-05-05,9905,9788,0,3
1165,1030369,2011/2012,2012-05-05,8165,8178,1,4
1166,1030370,2011/2012,2012-05-05,10269,8721,3,2
1167,1030371,2011/2012,2012-05-05,8722,9823,1,4
1168,1030373,2011/2012,2012-05-05,8406,9790,1,0
1169,1030375,2011/2012,2012-05-05,8177,8226,3,1
1170,1029809,2011/2012,2011-08-27,8178,9789,0,0
1171,1029811,2011/2012,2011-08-28,10189,9788,1,0
1172,1029813,2011/2012,2011-08-27,9790,8722,3,4
1173,1029814,2011/2012,2011-08-28,9904,9905,1,1
1174,1029817,2011/2012,2011-08-27,8165,8406,1,0
1175,1029820,2011/2012,2011-08-27,8358,8721,3,0
1176,1029823,2011/2012,2011-08-27,8350,9823,0,3
1177,1029825,2011/2012,2011-08-27,8226,8697,1,2
1178,1029827,2011/2012,2011-08-26,8177,10269,1,0
1179,1029833,2011/2012,2011-09-10,9789,8177,1,2
1180,1029835,2011/2012,2011-09-10,9823,8358,7,0
1181,1029837,2011/2012,2011-09-10,8697,9790,2,0
1182,1029839,2011/2012,2011-09-10,9905,8226,0,4
1183,1029843,2011/2012,2011-09-10,10269,9904,3,0
1184,1029846,2011/2012,2011-09-11,8722,8165,1,2
1185,1029850,2011/2012,2011-09-11,8721,10189,2,1
1186,1029851,2011/2012,2011-09-10,9788,8350,1,0
1187,1029853,2011/2012,2011-09-09,8406,8178,1,4
1188,1029859,2011/2012,2011-09-17,8178,8722,1,4
1189,1029861,2011/2012,2011-09-18,10189,9823,0,2
1190,1029864,2011/2012,2011-09-17,9790,9788,0,1
1191,1029868,2011/2012,2011-09-18,9904,9789,2,1
1192,1029869,2011/2012,2011-09-17,8165,8697,1,1
1193,1029873,2011/2012,2011-09-16,8358,10269,1,2
1194,1029877,2011/2012,2011-09-17,8350,9905,3,1
1195,1029879,2011/2012,2011-09-17,8226,8721,3,1
1196,1029882,2011/2012,2011-09-17,8177,8406,2,2
1197,1029887,2011/2012,2011-09-24,9823,8178,3,0
1198,1029888,2011/2012,2011-09-24,10189,8358,4,2
1199,1029890,2011/2012,2011-09-25,8697,8177,2,1
1200,1029892,2011/2012,2011-09-24,9905,9789,1,2
1201,1029895,2011/2012,2011-09-23,10269,9790,1,2
1202,1029897,2011/2012,2011-09-25,8722,8226,2,0
1203,1029898,2011/2012,2011-09-24,8721,8350,1,0
1204,1029899,2011/2012,2011-09-24,9788,8165,1,0
1205,1029901,2011/2012,2011-09-24,8406,9904,0,0
1206,1029910,2011/2012,2011-10-01,9789,8406,4,0
1207,1029913,2011/2012,2011-10-01,8178,8721,3,1
1208,1029915,2011/2012,2011-10-02,9790,10189,1,2
1209,1029917,2011/2012,2011-10-02,9904,8697,3,2
1210,1029919,2011/2012,2011-10-01,8165,9905,3,3
1211,1029921,2011/2012,2011-10-01,8358,9788,1,0
1212,1029923,2011/2012,2011-09-30,8350,10269,0,2
1213,1029926,2011/2012,2011-10-01,8226,9823,0,0
1214,1029927,2011/2012,2011-10-01,8177,8722,3,0
1215,1029932,2011/2012,2011-10-15,9823,8177,4,0
1216,1029935,2011/2012,2011-10-15,10189,8350,1,2
1217,1029938,2011/2012,2011-10-14,8697,9789,0,2
1218,1029940,2011/2012,2011-10-15,9905,8406,0,1
1219,1029941,2011/2012,2011-10-16,8358,9790,1,2
1220,1029944,2011/2012,2011-10-15,10269,8226,2,0
1221,1029955,2011/2012,2011-10-16,8722,9904,2,0
1222,1029958,2011/2012,2011-10-15,8721,8165,2,1
1223,1029963,2011/2012,2011-10-15,9788,8178,2,2
1224,1239453,2012/2013,2012-08-24,9789,8697,2,1
1225,1239456,2012/2013,2012-08-26,9904,10189,2,2
1226,1239460,2012/2013,2012-08-25,10269,8721,0,1
1227,1239461,2012/2013,2012-08-25,8358,9905,1,1
1228,1239462,2012/2013,2012-08-25,8406,8194,0,2
1229,1239463,2012/2013,2012-08-25,9790,8165,0,1
1230,1239464,2012/2013,2012-08-25,9810,8178,2,1
1231,1239465,2012/2013,2012-08-25,8357,9823,0,3
1232,1239466,2012/2013,2012-08-25,9788,8226,2,1
1233,1239548,2012/2013,2012-11-03,9789,10269,0,0
1234,1239549,2012/2013,2012-11-03,9788,8358,1,1
1235,1239550,2012/2013,2012-11-04,8178,8194,3,2
1236,1239551,2012/2013,2012-11-03,9904,8406,2,0
1237,1239552,2012/2013,2012-11-04,8697,9905,2,1
1238,1239553,2012/2013,2012-11-03,8165,8721,1,0
1239,1239554,2012/2013,2012-11-03,8226,10189,3,2
1240,1239555,2012/2013,2012-11-03,9790,9823,0,3
1241,1239556,2012/2013,2012-11-02,9810,8357,1,1
1242,1239558,2012/2013,2012-11-10,9823,9810,2,0
1243,1239559,2012/2013,2012-11-10,10189,8697,2,1
1244,1239560,2012/2013,2012-11-11,10269,9904,2,4
1245,1239561,2012/2013,2012-11-11,8721,8178,3,1
1246,1239562,2012/2013,2012-11-10,8358,9790,0,0
1247,1239563,2012/2013,2012-11-09,9905,8165,2,1
1248,1239564,2012/2013,2012-11-10,8406,9789,1,3
1249,1239565,2012/2013,2012-11-11,8357,9788,2,4
1250,1239566,2012/2013,2012-11-10,8194,8226,1,1
1251,1239567,2012/2013,2012-11-17,9789,8357,3,1
1252,1239568,2012/2013,2012-11-17,9788,10269,1,2
1253,1239569,2012/2013,2012-11-17,8178,10189,2,0
1254,1239570,2012/2013,2012-11-17,9904,8358,1,2
1255,1239571,2012/2013,2012-11-18,8697,8194,2,1
1256,1239572,2012/2013,2012-11-17,8165,9823,1,1
1257,1239573,2012/2013,2012-11-18,8226,8721,1,3
1258,1239574,2012/2013,2012-11-17,9790,9905,1,0
1259,1239575,2012/2013,2012-11-17,9810,8406,4,2
1260,1239576,2012/2013,2012-11-24,9823,9904,5,0
1261,1239577,2012/2013,2012-11-24,10189,9810,1,1
1262,1239578,2012/2013,2012-11-24,8721,8697,1,1
1263,1239579,2012/2013,2012-11-25,8226,8178,1,2
1264,1239580,2012/2013,2012-11-25,8358,10269,3,0
1265,1239581,2012/2013,2012-11-24,9905,9789,1,2
1266,1239582,2012/2013,2012-11-25,8406,9788,1,1
1267,1239583,2012/2013,2012-11-24,8357,8165,0,0
1268,1239584,2012/2013,2012-11-23,8194,9790,2,0
1269,1239585,2012/2013,2012-11-27,9789,8194,1,1
1270,1239586,2012/2013,2012-11-28,9788,8721,2,0
1271,1239587,2012/2013,2012-11-28,10269,8406,2,1
1272,1239588,2012/2013,2012-11-27,9904,8357,2,0
1273,1239589,2012/2013,2012-11-28,8697,8178,1,4
1274,1239590,2012/2013,2012-11-28,8165,8226,4,2
1275,1239591,2012/2013,2012-11-28,8358,9823,0,2
1276,1239592,2012/2013,2012-11-27,9790,10189,3,1
1277,1239593,2012/2013,2012-11-27,9810,9905,1,3
1278,1239594,2012/2013,2012-12-01,9823,9789,1,1
1279,1239595,2012/2013,2012-12-01,10189,9788,1,1
1280,1239596,2012/2013,2012-12-01,8178,8165,1,0
1281,1239597,2012/2013,2012-12-02,8721,9790,1,1
1282,1239598,2012/2013,2012-12-02,8226,8697,1,4
1283,1239599,2012/2013,2012-12-01,9905,9904,2,1
1284,1239600,2012/2013,2012-12-01,8406,8358,1,1
1285,1239601,2012/2013,2012-12-01,8357,10269,0,1
1286,1239602,2012/2013,2012-11-30,8194,9810,4,0
1287,1239603,2012/2013,2012-12-08,9789,8721,2,3
1288,1239604,2012/2013,2012-12-09,9788,9905,2,0
1289,1239605,2012/2013,2012-12-08,10269,10189,3,1
1290,1239606,2012/2013,2012-12-09,9904,8178,3,2
1291,1239607,2012/2013,2012-12-08,8165,8194,2,0
1292,1239608,2012/2013,2012-12-08,8358,8357,1,0
1293,1239609,2012/2013,2012-12-08,8406,9823,0,2
1294,1239610,2012/2013,2012-12-07,9790,8226,2,0
1295,1239611,2012/2013,2012-12-08,9810,8697,4,1
1296,1239612,2012/2013,2012-12-14,9823,9788,1,1
1297,1239613,2012/2013,2012-12-15,10189,8358,1,3
1298,1239614,2012/2013,2012-12-15,8178,9790,3,0
1299,1239615,2012/2013,2012-12-15,8721,9810,0,2
1300,1239616,2012/2013,2012-12-16,8697,8165,1,1
1301,1239617,2012/2013,2012-12-16,8226,9789,1,3
1302,1239618,2012/2013,2012-12-15,9905,10269,3,1
1303,1239619,2012/2013,2012-12-15,8357,8406,1,1
1304,1239620,2012/2013,2012-12-15,8194,9904,2,1
1305,1239621,2012/2013,2013-01-19,8697,9789,0,5
1306,1239622,2012/2013,2013-01-18,10189,9904,5,4
1307,1239623,2012/2013,2013-01-19,8226,9788,0,0
1308,1239624,2012/2013,2013-01-19,8721,10269,2,0
1309,1239625,2012/2013,2013-01-19,9905,8358,0,0
1310,1239626,2012/2013,2013-01-20,8194,8406,2,3
1311,1239627,2012/2013,2013-01-20,8165,9790,1,1
1312,1239628,2012/2013,2013-01-19,8178,9810,3,1
1313,1239629,2012/2013,2013-01-19,9823,8357,2,0
1314,1239630,2012/2013,2013-01-27,10269,9823,0,2
1315,1239631,2012/2013,2013-01-26,8406,10189,0,0
1316,1239632,2012/2013,2013-01-26,8358,8178,0,0
1317,1239633,2012/2013,2013-01-26,9904,8721,2,1
1318,1239634,2012/2013,2013-01-27,9790,8697,3,2
1319,1239635,2012/2013,2013-01-25,9789,8165,3,0
1320,1239636,2012/2013,2013-01-26,9810,8226,2,1
1321,1239637,2012/2013,2013-01-26,8357,9905,0,3
1322,1239638,2012/2013,2013-01-26,9788,8194,2,1
1323,1239485,2012/2013,2012-09-02,9823,10269,6,1
1324,1239486,2012/2013,2012-09-01,10189,8406,3,1
1325,1239487,2012/2013,2012-09-01,8178,8358,2,0
1326,1239488,2012/2013,2012-09-02,8721,9904,0,4
1327,1239489,2012/2013,2012-09-01,8697,9790,2,0
1328,1239490,2012/2013,2012-09-01,8165,9789,1,1
1329,1239491,2012/2013,2012-09-01,8226,9810,0,4
1330,1239492,2012/2013,2012-08-31,9905,8357,0,1
1331,1239493,2012/2013,2012-09-01,8194,9788,0,0
1332,1239639,2012/2013,2013-02-03,8178,9789,2,3
1333,1239640,2012/2013,2013-02-02,9905,9823,0,3
1334,1239641,2012/2013,2013-02-03,8165,9788,2,1
1335,1239642,2012/2013,2013-02-02,8194,10269,3,1
1336,1239643,2012/2013,2013-02-01,8697,9904,2,0
1337,1239644,2012/2013,2013-02-02,8226,8358,2,1
1338,1239645,2012/2013,2013-02-02,8721,8406,1,1
1339,1239646,2012/2013,2013-02-02,10189,8357,1,2
1340,1239647,2012/2013,2013-02-02,9790,9810,0,2
1341,1239648,2012/2013,2013-02-09,9823,10189,4,0
1342,1239649,2012/2013,2013-02-09,9788,8178,3,3
1343,1239650,2012/2013,2013-02-09,8357,8721,0,1
1344,1239651,2012/2013,2013-02-09,10269,8697,1,4
1345,1239652,2012/2013,2013-02-09,9810,8165,0,0
1346,1239653,2012/2013,2013-02-09,9904,8226,1,0
1347,1239654,2012/2013,2013-02-10,8406,9905,1,1
1348,1239655,2012/2013,2013-02-09,9789,9790,1,4
1349,1239656,2012/2013,2013-02-10,8358,8194,1,0
1350,1239657,2012/2013,2013-02-15,8721,9823,0,2
1351,1239658,2012/2013,2013-02-16,9905,10189,2,2
1352,1239659,2012/2013,2013-02-16,9790,9788,1,0
1353,1239660,2012/2013,2013-02-17,8226,10269,0,1
1354,1239661,2012/2013,2013-02-17,8165,9904,2,2
1355,1239662,2012/2013,2013-02-16,8697,8358,2,3
1356,1239663,2012/2013,2013-02-16,8178,8406,2,1
1357,1239664,2012/2013,2013-02-16,8194,8357,1,0
1358,1239665,2012/2013,2013-02-16,9789,9810,3,0
1359,1239666,2012/2013,2013-02-24,9788,9789,1,1
1360,1239667,2012/2013,2013-02-24,8357,8178,0,0
1361,1239668,2012/2013,2013-02-23,9905,8721,1,1
1362,1239669,2012/2013,2013-02-23,9823,8697,6,1
1363,1239670,2012/2013,2013-02-23,10269,8165,1,1
1364,1239671,2012/2013,2013-02-23,8406,8226,2,1
1365,1239672,2012/2013,2013-02-23,9904,9790,5,1
1366,1239673,2012/2013,2013-02-22,8358,9810,0,0
1367,1239674,2012/2013,2013-02-23,10189,8194,2,1
1368,1239675,2012/2013,2013-03-03,8226,9823,0,1
1369,1239676,2012/2013,2013-03-02,8721,10189,1,4
1370,1239677,2012/2013,2013-03-01,9810,9788,0,1
1371,1239678,2012/2013,2013-03-02,8178,10269,2,1
1372,1239679,2012/2013,2013-03-02,9789,9904,3,1
1373,1239680,2012/2013,2013-03-02,8165,8358,1,1
1374,1239681,2012/2013,2013-03-03,8194,9905,1,1
1375,1239682,2012/2013,2013-03-02,8697,8406,0,1
1376,1239683,2012/2013,2013-03-02,9790,8357,1,1
1377,1239684,2012/2013,2013-03-09,10189,9789,2,1
1378,1239685,2012/2013,2013-03-09,9905,8178,1,0
1379,1239686,2012/2013,2013-03-09,8358,8721,2,5
1380,1239687,2012/2013,2013-03-09,9788,8697,1,1
1381,1239688,2012/2013,2013-03-08,8406,8165,1,2
1382,1239689,2012/2013,2013-03-09,8357,8226,0,3
1383,1239690,2012/2013,2013-03-10,10269,9790,0,1
1384,1239691,2012/2013,2013-03-10,9904,9810,0,0
1385,1239692,2012/2013,2013-03-09,9823,8194,3,2
1386,1239693,2012/2013,2013-03-16,8178,9823,1,2
1387,1239694,2012/2013,2013-03-16,8165,10189,3,0
1388,1239695,2012/2013,2013-03-17,9810,10269,1,2
1389,1239696,2012/2013,2013-03-17,9788,9904,1,0
1390,1239697,2012/2013,2013-03-16,9789,8358,5,1
1391,1239698,2012/2013,2013-03-16,8226,9905,0,0
1392,1239699,2012/2013,2013-03-16,9790,8406,0,1
1393,1239700,2012/2013,2013-03-16,8697,8357,2,2
1394,1239701,2012/2013,2013-03-15,8721,8194,1,1
1395,1239702,2012/2013,2013-03-30,10269,9789,1,2
1396,1239703,2012/2013,2013-03-30,8358,9788,2,0
1397,1239704,2012/2013,2013-03-30,8194,8178,1,4
1398,1239705,2012/2013,2013-03-30,8406,9904,0,2
1399,1239706,2012/2013,2013-03-30,9905,8697,1,1
1400,1239707,2012/2013,2013-03-31,8721,8165,2,2
1401,1239708,2012/2013,2013-03-30,10189,8226,3,0
1402,1239709,2012/2013,2013-03-30,9823,9790,9,2
1403,1239710,2012/2013,2013-03-31,8357,9810,2,3
1404,1239711,2012/2013,2013-04-06,9810,9823,0,1
1405,1239712,2012/2013,2013-04-06,8697,10189,0,2
1406,1239713,2012/2013,2013-04-07,9904,10269,0,0
1407,1239714,2012/2013,2013-04-06,8178,8721,1,1
1408,1239715,2012/2013,2013-04-06,9790,8358,0,1
1409,1239716,2012/2013,2013-04-07,8165,9905,2,1
1410,1239717,2012/2013,2013-04-06,9789,8406,4,2
1411,1239718,2012/2013,2013-04-06,9788,8357,1,0
1412,1239719,2012/2013,2013-04-05,8226,8194,3,0
1413,1239720,2012/2013,2013-04-13,8357,9789,1,6
1414,1239721,2012/2013,2013-04-14,10269,9788,2,0
1415,1239722,2012/2013,2013-04-13,10189,8178,2,2
1416,1239723,2012/2013,2013-04-12,8358,9904,3,1
1417,1239724,2012/2013,2013-04-13,8194,8697,2,2
1418,1239725,2012/2013,2013-04-13,9823,8165,4,0
1419,1239726,2012/2013,2013-04-13,8721,8226,2,2
1420,1239727,2012/2013,2013-04-13,9905,9790,1,2
1421,1239728,2012/2013,2013-04-14,8406,9810,2,0
1422,1239494,2012/2013,2012-09-15,9789,8178,3,0
1423,1239495,2012/2013,2012-09-15,9823,9905,3,1
1424,1239496,2012/2013,2012-09-15,9788,8165,2,3
1425,1239497,2012/2013,2012-09-15,10269,8194,0,0
1426,1239498,2012/2013,2012-09-15,9904,8697,3,2
1427,1239499,2012/2013,2012-09-16,8358,8226,5,3
1428,1239500,2012/2013,2012-09-14,8406,8721,0,0
1429,1239501,2012/2013,2012-09-15,8357,10189,0,2
1430,1239502,2012/2013,2012-09-16,9810,9790,3,2
1431,1239729,2012/2013,2013-04-20,9904,9823,1,6
1432,1239730,2012/2013,2013-04-20,9810,10189,1,0
1433,1239731,2012/2013,2013-04-20,8697,8721,0,3
1434,1239732,2012/2013,2013-04-20,8178,8226,5,0
1435,1239733,2012/2013,2013-04-21,10269,8358,2,1
1436,1239734,2012/2013,2013-04-20,9789,9905,2,0
1437,1239735,2012/2013,2013-04-19,9788,8406,1,0
1438,1239736,2012/2013,2013-04-21,8165,8357,0,1
1439,1239737,2012/2013,2013-04-20,9790,8194,2,1
1440,1239738,2012/2013,2013-04-27,8194,9789,1,2
1441,1239739,2012/2013,2013-04-27,8721,9788,3,1
1442,1239740,2012/2013,2013-04-27,8406,10269,3,0
1443,1239741,2012/2013,2013-04-26,8357,9904,2,3
1444,1239742,2012/2013,2013-04-27,8178,8697,1,0
1445,1239743,2012/2013,2013-04-27,8226,8165,2,1
1446,1239744,2012/2013,2013-04-27,9823,8358,1,0
1447,1239745,2012/2013,2013-04-28,10189,9790,4,1
1448,1239746,2012/2013,2013-04-28,9905,9810,0,0
1449,1239747,2012/2013,2013-05-04,9789,9823,1,1
1450,1239748,2012/2013,2013-05-03,9788,10189,0,1
1451,1239749,2012/2013,2013-05-04,8165,8178,0,2
1452,1239750,2012/2013,2013-05-05,9790,8721,1,1
1453,1239751,2012/2013,2013-05-04,8697,8226,2,2
1454,1239752,2012/2013,2013-05-04,9904,9905,2,2
1455,1239753,2012/2013,2013-05-05,8358,8406,2,0
1456,1239754,2012/2013,2013-05-04,10269,8357,0,2
1457,1239755,2012/2013,2013-05-04,9810,8194,3,1
